frame,tank1,tank2,tank3,overall
113,0.000,0.000,0.000,0.000
114,0.000,0.000,0.000,0.000
115,0.000,0.000,0.000,0.000
116,0.000,0.000,0.000,0.000
117,0.000,0.000,0.000,0.000
118,0.000,0.000,0.000,0.000
119,0.000,0.000,0.000,0.000
120,0.000,0.000,0.000,0.000
121,0.000,0.000,0.000,0.000
122,0.000,0.000,0.000,0.000
123,0.000,0.000,0.000,0.000
124,0.000,0.000,0.000,0.000
125,0.000,0.000,0.000,0.000
126,0.000,0.000,0.000,0.000
127,0.000,0.000,0.000,0.000
128,0.000,0.000,0.000,0.000
129,0.000,0.000,0.000,0.000
130,0.000,0.000,0.000,0.000
131,0.000,0.000,0.000,0.000
132,0.000,0.000,0.000,0.000
133,0.000,0.000,0.000,0.000
134,0.000,0.000,0.000,0.000
135,0.000,0.000,0.000,0.000
136,0.000,0.000,0.000,0.000
137,0.000,0.000,0.000,0.000
138,0.000,0.000,0.000,0.000
139,0.000,0.000,0.000,0.000
140,0.000,0.000,0.000,0.000
141,0.000,0.000,0.000,0.000
142,0.000,0.000,0.000,0.000
143,0.000,0.000,0.000,0.000
144,0.000,0.000,0.000,0.000
145,0.000,0.000,0.000,0.000
146,0.000,0.000,0.000,0.000
147,0.000,0.000,0.000,0.000
148,0.000,0.000,0.000,0.000
149,0.000,0.000,0.000,0.000
150,0.000,0.000,0.000,0.000
151,0.000,0.000,0.000,0.000
152,0.000,0.000,0.000,0.000
153,0.000,0.000,0.000,0.000
154,0.000,0.000,0.000,0.000
155,0.000,0.000,0.000,0.000
156,0.000,0.000,0.000,0.000
157,0.000,0.000,0.000,0.000
158,0.000,0.000,0.000,0.000
159,0.000,0.000,0.000,0.000
160,0.000,0.000,0.000,0.000
161,0.000,0.000,0.000,0.000
162,0.000,0.000,0.000,0.000
163,0.000,0.000,0.000,0.000
164,0.000,0.000,0.000,0.000
165,0.000,0.000,0.000,0.000
166,0.000,0.000,0.000,0.000
167,0.000,0.000,0.000,0.000
168,0.000,0.000,0.000,0.000
169,0.000,0.000,0.000,0.000
170,0.000,0.000,0.000,0.000
171,0.000,0.000,0.000,0.000
172,0.000,0.000,0.000,0.000
173,0.000,0.000,0.000,0.000
174,0.000,0.000,0.000,0.000
175,0.000,0.000,0.000,0.000
176,0.000,0.000,0.000,0.000
177,0.000,0.000,0.000,0.000
178,0.000,0.000,0.000,0.000
179,0.000,0.000,0.000,0.000
180,0.000,0.000,0.000,0.000
181,0.000,0.000,0.000,0.000
182,0.000,0.000,0.000,0.000
183,0.000,0.000,0.000,0.000
184,0.000,0.000,0.000,0.000
185,0.000,0.000,0.000,0.000
186,0.000,0.000,0.000,0.000
187,0.000,0.000,0.000,0.000
188,0.000,0.000,0.000,0.000
189,0.000,0.000,0.000,0.000
190,0.000,0.000,0.000,0.000
191,0.000,0.000,0.000,0.000
192,0.000,0.000,0.000,0.000
193,0.000,0.000,0.000,0.000
194,0.000,0.000,0.000,0.000
195,0.000,0.000,0.000,0.000
196,0.000,0.000,0.000,0.000
197,0.000,0.000,0.000,0.000
198,0.000,0.000,0.000,0.000
199,0.000,0.000,0.000,0.000
200,0.000,0.000,0.000,0.000
201,0.000,0.000,0.000,0.000
202,0.000,0.000,0.000,0.000
203,0.000,0.000,0.000,0.000
204,0.000,0.000,0.000,0.000
205,0.000,0.000,0.000,0.000
206,0.000,0.000,0.000,0.000
207,0.000,0.000,0.000,0.000
208,0.000,0.000,0.000,0.000
209,0.000,0.000,0.000,0.000
210,0.000,0.000,0.000,0.000
211,0.000,0.000,0.000,0.000
212,0.000,0.000,0.000,0.000
213,0.000,0.000,0.000,0.000
214,0.000,0.000,0.000,0.000
215,0.000,0.000,0.000,0.000
216,0.000,0.000,0.000,0.000
217,0.000,0.000,0.000,0.000
218,0.000,0.000,0.000,0.000
219,0.000,0.000,0.000,0.000
220,0.000,0.000,0.000,0.000
221,0.000,0.000,0.000,0.000
222,0.000,0.000,0.000,0.000
223,0.000,0.000,0.000,0.000
224,0.000,0.000,0.000,0.000
225,0.000,0.000,0.000,0.000
226,0.000,0.000,0.000,0.000
227,0.000,0.000,0.000,0.000
228,0.000,0.000,0.000,0.000
229,0.000,0.000,0.000,0.000
230,0.000,0.000,0.000,0.000
231,0.000,0.000,0.000,0.000
232,0.000,0.000,0.000,0.000
233,0.000,0.000,0.000,0.000
234,0.000,0.000,0.000,0.000
235,0.000,0.000,0.000,0.000
236,0.000,0.000,0.000,0.000
237,0.000,0.000,0.000,0.000
238,0.000,0.000,0.000,0.000
239,0.000,0.000,0.000,0.000
240,0.000,0.000,0.000,0.000
241,0.000,0.000,0.000,0.000
242,0.000,0.000,0.000,0.000
243,0.000,0.000,0.000,0.000
244,0.000,0.000,0.000,0.000
245,0.000,0.000,0.000,0.000
246,0.000,0.000,0.000,0.000
247,0.000,0.000,0.000,0.000
248,0.000,0.000,0.000,0.000
249,0.000,0.000,0.000,0.000
250,0.000,0.000,0.000,0.000
251,0.000,0.000,0.000,0.000
252,0.000,0.000,0.000,0.000
253,0.000,0.000,0.000,0.000
254,0.000,0.000,0.000,0.000
255,0.000,0.000,0.000,0.000
256,0.000,0.000,0.000,0.000
257,0.000,0.000,0.000,0.000
258,0.000,0.000,0.000,0.000
259,0.000,0.000,0.000,0.000
260,0.000,0.000,0.000,0.000
261,0.000,0.000,0.000,0.000
262,0.000,0.000,0.000,0.000
263,0.000,0.000,0.000,0.000
264,0.000,0.000,0.000,0.000
265,0.000,0.000,0.000,0.000
266,0.000,0.000,0.000,0.000
267,0.000,0.000,0.000,0.000
268,0.000,0.000,0.000,0.000
269,0.000,0.000,0.000,0.000
270,0.000,0.000,0.000,0.000
271,0.000,0.000,0.000,0.000
272,0.000,0.000,0.000,0.000
273,0.000,0.000,0.000,0.000
274,0.000,0.000,0.000,0.000
275,0.000,0.000,0.000,0.000
276,0.000,0.000,0.000,0.000
277,0.000,0.000,0.000,0.000
278,0.000,0.000,0.000,0.000
279,0.000,0.000,0.000,0.000
280,0.000,0.000,0.000,0.000
281,0.000,0.000,0.000,0.000
282,0.000,0.000,0.000,0.000
283,0.000,0.000,0.000,0.000
284,0.000,0.000,0.000,0.000
285,0.000,0.000,0.000,0.000
286,0.000,0.000,0.000,0.000
287,0.000,0.000,0.000,0.000
288,0.000,0.000,0.000,0.000
289,0.000,0.000,0.000,0.000
290,0.000,0.000,0.000,0.000
291,0.000,0.000,0.000,0.000
292,0.000,0.000,0.000,0.000
293,0.000,0.000,0.000,0.000
294,0.000,0.000,0.000,0.000
295,0.000,0.000,0.000,0.000
296,0.000,0.000,0.000,0.000
297,0.000,0.000,0.000,0.000
298,0.000,0.000,0.000,0.000
299,0.000,0.000,0.000,0.000
300,0.000,0.000,0.000,0.000
301,0.000,0.000,0.000,0.000
302,0.000,0.000,0.000,0.000
303,0.000,0.000,0.000,0.000
304,0.000,0.000,0.000,0.000
305,0.000,0.000,0.000,0.000
306,0.000,0.000,0.000,0.000
307,0.000,0.000,0.000,0.000
308,0.000,0.000,0.000,0.000
309,0.000,0.000,0.000,0.000
310,0.000,0.000,0.000,0.000
311,0.000,0.000,0.000,0.000
312,0.000,0.000,0.000,0.000
313,0.000,0.000,0.000,0.000
314,0.000,0.000,0.000,0.000
315,0.000,0.000,0.000,0.000
316,0.000,0.000,0.000,0.000
317,0.000,0.000,0.000,0.000
318,0.000,0.000,0.000,0.000
319,0.000,0.000,0.000,0.000
320,0.000,0.000,0.000,0.000
321,0.000,0.000,0.000,0.000
322,0.000,0.000,0.000,0.000
323,0.000,0.000,0.000,0.000
324,0.000,0.000,0.000,0.000
325,0.000,0.000,0.000,0.000
326,0.000,0.000,0.000,0.000
327,0.000,0.000,0.000,0.000
328,0.000,0.000,0.000,0.000
329,0.000,0.000,0.000,0.000
330,0.000,0.000,0.000,0.000
331,0.000,0.000,0.000,0.000
332,0.000,0.000,0.000,0.000
333,0.000,0.000,0.000,0.000
334,0.000,0.000,0.000,0.000
335,0.000,0.000,0.000,0.000
336,0.000,0.000,0.000,0.000
337,0.000,0.000,0.000,0.000
338,0.000,0.000,0.000,0.000
339,0.000,0.000,0.000,0.000
340,0.000,0.000,0.000,0.000
341,0.000,0.000,0.000,0.000
342,0.000,0.000,0.000,0.000
343,0.000,0.000,0.000,0.000
344,0.000,0.000,0.000,0.000
345,0.000,0.000,0.000,0.000
346,0.000,0.000,0.000,0.000
347,0.000,0.000,0.000,0.000
348,0.000,0.000,0.000,0.000
349,0.000,0.000,0.000,0.000
350,0.000,0.000,0.000,0.000
351,0.000,0.000,0.000,0.000
352,0.000,0.000,0.000,0.000
353,0.000,0.000,0.000,0.000
354,0.000,0.000,0.000,0.000
355,0.000,0.000,0.000,0.000
356,0.000,0.000,0.000,0.000
357,0.000,0.000,0.000,0.000
358,0.000,0.000,0.000,0.000
359,0.000,0.000,0.000,0.000
360,0.000,0.000,0.000,0.000
361,0.000,0.000,0.000,0.000
362,0.000,0.000,0.000,0.000
363,0.000,0.000,0.000,0.000
364,0.000,0.000,0.000,0.000
365,0.000,0.000,0.000,0.000
366,0.000,0.000,0.000,0.000
367,0.000,0.000,0.000,0.000
368,0.000,0.000,0.000,0.000
369,0.000,0.000,0.000,0.000
370,0.000,0.000,0.000,0.000
371,0.000,0.000,0.000,0.000
372,0.000,0.000,0.000,0.000
373,0.000,0.000,0.000,0.000
374,0.000,0.000,0.000,0.000
375,0.000,0.000,0.000,0.000
376,0.000,0.000,0.000,0.000
377,0.000,0.000,0.000,0.000
378,0.000,0.000,0.000,0.000
379,0.000,0.000,0.000,0.000
380,0.000,0.000,0.000,0.000
381,0.000,0.000,0.000,0.000
382,0.000,0.000,0.000,0.000
383,0.000,0.000,0.000,0.000
384,0.000,0.000,0.000,0.000
385,0.000,0.000,0.000,0.000
386,0.000,0.000,0.000,0.000
387,0.000,0.000,0.000,0.000
388,0.000,0.000,0.000,0.000
389,0.000,0.000,0.000,0.000
390,0.001,0.000,0.000,0.000
391,0.001,0.000,0.000,0.000
392,0.000,0.000,0.000,0.000
393,0.002,0.000,0.000,0.001
394,0.003,0.000,0.000,0.001
395,0.001,0.000,0.000,0.000
396,0.001,0.000,0.000,0.000
397,0.001,0.000,0.000,0.000
398,0.001,0.000,0.000,0.000
399,0.004,0.000,0.000,0.001
400,0.004,0.000,0.000,0.001
401,0.004,0.000,0.000,0.001
402,0.001,0.000,0.000,0.000
403,0.004,0.000,0.000,0.001
404,0.001,0.000,0.000,0.000
405,0.004,0.000,0.000,0.001
406,0.004,0.000,0.000,0.001
407,0.000,0.000,0.000,0.000
408,0.001,0.000,0.000,0.000
409,0.001,0.000,0.000,0.000
410,0.001,0.000,0.000,0.000
411,0.001,0.000,0.000,0.000
412,0.002,0.000,0.000,0.001
413,0.000,0.000,0.000,0.000
414,0.002,0.000,0.000,0.001
415,0.002,0.000,0.000,0.001
416,0.000,0.000,0.000,0.000
417,0.002,0.000,0.000,0.001
418,0.002,0.000,0.000,0.001
419,0.002,0.000,0.000,0.001
420,0.000,0.000,0.000,0.000
421,0.000,0.000,0.000,0.000
422,0.002,0.000,0.000,0.001
423,0.000,0.000,0.000,0.000
424,0.001,0.000,0.000,0.000
425,0.001,0.000,0.000,0.000
426,0.001,0.000,0.000,0.000
427,0.001,0.000,0.000,0.000
428,0.001,0.000,0.000,0.000
429,0.001,0.000,0.000,0.000
430,0.001,0.000,0.000,0.000
431,0.001,0.000,0.000,0.000
432,0.001,0.000,0.000,0.000
433,0.001,0.000,0.000,0.000
434,0.001,0.000,0.000,0.000
435,0.001,0.000,0.000,0.000
436,0.001,0.000,0.000,0.000
437,0.001,0.000,0.000,0.000
438,0.001,0.000,0.000,0.000
439,0.001,0.000,0.000,0.000
440,0.001,0.000,0.000,0.000
441,0.001,0.000,0.000,0.000
442,0.001,0.000,0.000,0.000
443,0.001,0.000,0.000,0.000
444,0.001,0.000,0.000,0.000
445,0.001,0.000,0.000,0.000
446,0.001,0.000,0.000,0.000
447,0.001,0.000,0.000,0.000
448,0.001,0.000,0.000,0.000
449,0.001,0.000,0.000,0.000
450,0.001,0.000,0.000,0.000
451,0.001,0.000,0.000,0.000
452,0.001,0.000,0.000,0.000
453,0.001,0.000,0.000,0.000
454,0.001,0.000,0.000,0.000
455,0.001,0.000,0.000,0.000
456,0.001,0.000,0.000,0.000
457,0.001,0.000,0.000,0.000
458,0.001,0.000,0.000,0.000
459,0.001,0.000,0.000,0.000
460,0.001,0.000,0.000,0.000
461,0.001,0.000,0.000,0.000
462,0.001,0.000,0.000,0.000
463,0.001,0.000,0.000,0.000
464,0.001,0.000,0.000,0.000
465,0.001,0.000,0.000,0.000
466,0.001,0.000,0.000,0.000
467,0.001,0.000,0.000,0.000
468,0.001,0.000,0.000,0.000
469,0.001,0.000,0.000,0.000
470,0.001,0.000,0.000,0.000
471,0.001,0.000,0.000,0.000
472,0.001,0.000,0.000,0.000
473,0.001,0.000,0.000,0.000
474,0.001,0.000,0.000,0.000
475,0.001,0.000,0.000,0.000
476,0.001,0.000,0.000,0.000
477,0.001,0.000,0.000,0.000
478,0.001,0.000,0.000,0.000
479,0.001,0.000,0.000,0.000
480,0.001,0.000,0.000,0.000
481,0.001,0.000,0.000,0.000
482,0.001,0.000,0.000,0.000
483,0.001,0.000,0.000,0.000
484,0.001,0.000,0.000,0.000
485,0.001,0.000,0.000,0.000
486,0.001,0.000,0.000,0.000
487,0.001,0.000,0.000,0.000
488,0.001,0.000,0.000,0.000
489,0.001,0.000,0.000,0.000
490,0.001,0.000,0.000,0.000
491,0.001,0.000,0.000,0.000
492,0.001,0.000,0.000,0.000
493,0.001,0.000,0.000,0.000
494,0.001,0.000,0.000,0.000
495,0.001,0.000,0.000,0.000
496,0.001,0.000,0.000,0.000
497,0.001,0.000,0.000,0.000
498,0.001,0.000,0.000,0.000
499,0.001,0.000,0.000,0.000
500,0.001,0.000,0.000,0.000
501,0.001,0.000,0.000,0.000
502,0.001,0.000,0.000,0.000
503,0.001,0.000,0.000,0.000
504,0.001,0.000,0.000,0.000
505,0.001,0.000,0.000,0.000
506,0.001,0.000,0.000,0.000
507,0.001,0.000,0.000,0.000
508,0.001,0.000,0.000,0.000
509,0.001,0.000,0.000,0.000
510,0.001,0.000,0.000,0.000
511,0.001,0.000,0.000,0.000
512,0.001,0.000,0.000,0.000
513,0.001,0.000,0.000,0.000
514,0.001,0.000,0.000,0.000
515,0.001,0.000,0.000,0.000
516,0.001,0.000,0.000,0.000
517,0.001,0.000,0.000,0.000
518,0.001,0.000,0.000,0.000
519,0.001,0.000,0.000,0.000
520,0.001,0.000,0.000,0.000
521,0.001,0.000,0.000,0.000
522,0.001,0.000,0.000,0.000
523,0.001,0.000,0.000,0.000
524,0.001,0.000,0.000,0.000
525,0.001,0.000,0.000,0.000
526,0.001,0.000,0.000,0.000
527,0.001,0.000,0.000,0.000
528,0.001,0.000,0.000,0.000
529,0.001,0.000,0.000,0.000
530,0.001,0.000,0.000,0.000
531,0.001,0.000,0.000,0.000
532,0.001,0.000,0.000,0.000
533,0.001,0.000,0.000,0.000
534,0.001,0.000,0.000,0.000
535,0.001,0.000,0.000,0.000
536,0.001,0.000,0.000,0.000
537,0.001,0.000,0.000,0.000
538,0.001,0.000,0.000,0.000
539,0.001,0.000,0.000,0.000
540,0.001,0.000,0.000,0.000
541,0.001,0.000,0.000,0.000
542,0.001,0.000,0.000,0.000
543,0.001,0.000,0.000,0.000
544,0.001,0.000,0.000,0.000
545,0.001,0.000,0.000,0.000
546,0.001,0.000,0.000,0.000
547,0.001,0.000,0.000,0.000
548,0.001,0.000,0.000,0.000
549,0.001,0.000,0.000,0.000
550,0.001,0.000,0.000,0.000
551,0.001,0.000,0.000,0.000
552,0.001,0.000,0.000,0.000
553,0.001,0.000,0.000,0.000
554,0.001,0.000,0.000,0.000
555,0.001,0.000,0.000,0.000
556,0.001,0.000,0.000,0.000
557,0.001,0.000,0.000,0.000
558,0.001,0.000,0.000,0.000
559,0.001,0.000,0.000,0.000
560,0.001,0.000,0.000,0.000
561,0.001,0.000,0.000,0.000
562,0.001,0.000,0.000,0.000
563,0.001,0.000,0.000,0.000
564,0.001,0.000,0.000,0.000
565,0.001,0.000,0.000,0.000
566,0.001,0.000,0.000,0.000
567,0.001,0.000,0.000,0.000
568,0.001,0.000,0.000,0.000
569,0.001,0.000,0.000,0.000
570,0.001,0.000,0.000,0.000
571,0.001,0.000,0.000,0.000
572,0.001,0.000,0.000,0.000
573,0.001,0.000,0.000,0.000
574,0.001,0.000,0.000,0.000
575,0.001,0.000,0.000,0.000
576,0.001,0.000,0.000,0.000
577,0.001,0.000,0.000,0.000
578,0.001,0.000,0.000,0.000
579,0.001,0.000,0.000,0.000
580,0.001,0.000,0.000,0.000
581,0.001,0.000,0.000,0.000
582,0.001,0.000,0.000,0.000
583,0.001,0.000,0.000,0.000
584,0.001,0.000,0.000,0.000
585,0.001,0.000,0.000,0.000
586,0.001,0.000,0.000,0.000
587,0.001,0.000,0.000,0.000
588,0.001,0.000,0.000,0.000
589,0.001,0.000,0.000,0.000
590,0.001,0.000,0.000,0.000
591,0.001,0.000,0.000,0.000
592,0.001,0.000,0.000,0.000
593,0.001,0.000,0.000,0.000
594,0.001,0.000,0.000,0.000
595,0.001,0.000,0.000,0.000
596,0.001,0.000,0.000,0.000
597,0.001,0.000,0.000,0.000
598,0.001,0.000,0.000,0.000
599,0.001,0.000,0.000,0.000
600,0.001,0.000,0.000,0.000
601,0.001,0.000,0.000,0.000
602,0.001,0.000,0.000,0.000
603,0.001,0.000,0.000,0.000
604,0.001,0.000,0.000,0.000
605,0.001,0.000,0.000,0.000
606,0.001,0.000,0.000,0.000
607,0.001,0.000,0.000,0.000
608,0.001,0.000,0.000,0.000
609,0.001,0.000,0.000,0.000
610,0.001,0.000,0.000,0.000
611,0.001,0.000,0.000,0.000
612,0.001,0.000,0.000,0.000
613,0.001,0.000,0.000,0.000
614,0.001,0.000,0.000,0.000
615,0.001,0.000,0.000,0.000
616,0.001,0.000,0.000,0.000
617,0.001,0.000,0.000,0.000
618,0.001,0.000,0.000,0.000
619,0.001,0.000,0.000,0.000
620,0.001,0.000,0.000,0.000
621,0.001,0.000,0.000,0.000
622,0.001,0.000,0.000,0.000
623,0.001,0.000,0.000,0.000
624,0.001,0.000,0.000,0.000
625,0.001,0.000,0.000,0.000
626,0.001,0.000,0.000,0.000
627,0.001,0.000,0.000,0.000
628,0.001,0.000,0.000,0.000
629,0.001,0.000,0.000,0.000
630,0.001,0.000,0.000,0.000
631,0.001,0.000,0.000,0.000
632,0.001,0.000,0.000,0.000
633,0.001,0.000,0.000,0.000
634,0.001,0.000,0.000,0.000
635,0.001,0.000,0.000,0.000
636,0.001,0.000,0.000,0.000
637,0.001,0.000,0.000,0.000
638,0.001,0.000,0.000,0.000
639,0.001,0.000,0.000,0.000
640,0.001,0.000,0.000,0.000
641,0.001,0.000,0.000,0.000
642,0.001,0.000,0.000,0.000
643,0.001,0.000,0.000,0.000
644,0.001,0.000,0.000,0.000
645,0.001,0.000,0.000,0.000
646,0.001,0.000,0.000,0.000
647,0.001,0.000,0.000,0.000
648,0.001,0.000,0.000,0.000
649,0.001,0.000,0.000,0.000
650,0.001,0.000,0.000,0.000
651,0.001,0.000,0.000,0.000
652,0.001,0.000,0.000,0.000
653,0.001,0.000,0.000,0.000
654,0.001,0.000,0.000,0.000
655,0.001,0.000,0.000,0.000
656,0.001,0.000,0.000,0.000
657,0.001,0.000,0.000,0.000
658,0.001,0.000,0.000,0.000
659,0.001,0.000,0.000,0.000
660,0.001,0.000,0.000,0.000
661,0.001,0.000,0.000,0.000
662,0.001,0.000,0.000,0.000
663,0.001,0.000,0.000,0.000
664,0.001,0.000,0.000,0.000
665,0.001,0.000,0.000,0.000
666,0.001,0.000,0.000,0.000
667,0.001,0.000,0.000,0.000
668,0.001,0.000,0.000,0.000
669,0.001,0.000,0.000,0.000
670,0.001,0.000,0.000,0.000
671,0.001,0.000,0.000,0.000
672,0.001,0.000,0.000,0.000
673,0.001,0.000,0.000,0.000
674,0.001,0.000,0.000,0.000
675,0.001,0.000,0.000,0.000
676,0.001,0.000,0.000,0.000
677,0.001,0.000,0.000,0.000
678,0.001,0.000,0.000,0.000
679,0.001,0.000,0.000,0.000
680,0.001,0.000,0.000,0.000
681,0.001,0.000,0.000,0.000
682,0.001,0.000,0.000,0.000
683,0.001,0.000,0.000,0.000
684,0.001,0.000,0.000,0.000
685,0.001,0.000,0.000,0.000
686,0.001,0.000,0.000,0.000
687,0.001,0.000,0.000,0.000
688,0.001,0.000,0.000,0.000
689,0.001,0.000,0.000,0.000
690,0.001,0.000,0.000,0.000
691,0.001,0.000,0.000,0.000
692,0.001,0.000,0.000,0.000
693,0.001,0.000,0.000,0.000
694,0.001,0.000,0.000,0.000
695,0.001,0.000,0.000,0.000
696,0.001,0.000,0.000,0.000
697,0.001,0.000,0.000,0.000
698,0.001,0.000,0.000,0.000
699,0.001,0.000,0.000,0.000
700,0.001,0.000,0.000,0.000
701,0.001,0.000,0.000,0.000
702,0.001,0.000,0.000,0.000
703,0.001,0.000,0.000,0.000
704,0.001,0.000,0.000,0.000
705,0.001,0.000,0.000,0.000
706,0.001,0.000,0.000,0.000
707,0.001,0.003,0.000,0.001
708,0.001,0.006,0.000,0.002
709,0.001,0.010,0.000,0.004
710,0.001,0.013,0.000,0.005
711,0.001,0.016,0.000,0.006
712,0.001,0.016,0.000,0.006
713,0.001,0.018,0.000,0.006
714,0.001,0.019,0.000,0.007
715,0.001,0.019,0.000,0.007
716,0.001,0.019,0.000,0.007
717,0.001,0.020,0.000,0.007
718,0.001,0.020,0.000,0.007
719,0.001,0.020,0.000,0.007
720,0.001,0.020,0.000,0.007
721,0.001,0.019,0.000,0.007
722,0.001,0.018,0.000,0.007
723,0.001,0.015,0.000,0.006
724,0.001,0.017,0.000,0.006
725,0.001,0.015,0.000,0.005
726,0.001,0.018,0.000,0.007
727,0.001,0.017,0.000,0.006
728,0.001,0.016,0.000,0.006
729,0.001,0.016,0.000,0.006
730,0.001,0.016,0.000,0.006
731,0.001,0.015,0.000,0.006
732,0.001,0.014,0.000,0.005
733,0.001,0.014,0.000,0.005
734,0.001,0.010,0.000,0.004
735,0.001,0.010,0.000,0.004
736,0.001,0.010,0.000,0.004
737,0.001,0.008,0.000,0.003
738,0.001,0.009,0.000,0.003
739,0.001,0.010,0.000,0.004
740,0.001,0.010,0.000,0.004
741,0.001,0.008,0.000,0.003
742,0.001,0.009,0.000,0.003
743,0.001,0.009,0.000,0.003
744,0.001,0.011,0.000,0.004
745,0.001,0.011,0.000,0.004
746,0.001,0.007,0.000,0.003
747,0.001,0.007,0.000,0.003
748,0.001,0.005,0.000,0.002
749,0.001,0.005,0.000,0.002
750,0.001,0.005,0.000,0.002
751,0.001,0.005,0.000,0.002
752,0.001,0.005,0.000,0.002
753,0.001,0.003,0.000,0.001
754,0.001,0.003,0.000,0.001
755,0.001,0.004,0.000,0.002
756,0.001,0.004,0.000,0.002
757,0.001,0.009,0.000,0.003
758,0.001,0.007,0.000,0.003
759,0.001,0.004,0.000,0.002
760,0.001,0.004,0.000,0.002
761,0.001,0.004,0.000,0.002
762,0.001,0.003,0.000,0.001
763,0.001,0.003,0.000,0.001
764,0.001,0.003,0.000,0.001
765,0.001,0.003,0.000,0.001
766,0.001,0.003,0.000,0.001
767,0.001,0.002,0.000,0.001
768,0.001,0.004,0.000,0.002
769,0.001,0.004,0.000,0.002
770,0.001,0.006,0.000,0.002
771,0.001,0.004,0.000,0.002
772,0.001,0.004,0.000,0.002
773,0.001,0.002,0.000,0.001
774,0.001,0.004,0.000,0.002
775,0.001,0.003,0.000,0.001
